file,line,function,primitive_calls,total_calls,self_seconds,cumulative_seconds
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/scipy/sparse/_compressed.py,651,_minor_index_fancy,14,14,0.0004927880000000001,0.219333843
~,0,<built-in method scipy.sparse._sparsetools.csr_column_index2>,14,14,0.18554862800000002,0.18554862800000002
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/scanpy/tools/_rank_genes_groups.py,70,<lambda>,8,8,8.105800000000001e-05,0.160061733
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/scanpy/tools/_rank_genes_groups.py,56,<lambda>,8,8,2.9059e-05,0.14976014
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/scipy/sparse/_compressed.py,1002,toarray,8,8,9.807900000000001e-05,0.14973108100000002
~,0,<built-in method scipy.sparse._sparsetools.csr_todense>,8,8,0.14742647,0.14742647
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/frame.py,11688,sum,56,56,0.00032293700000000003,0.13999904900000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/generic.py,12563,sum,56,56,0.000216855,0.139395677
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/generic.py,12524,_min_count_stat_function,56,56,0.0006890150000000001,0.139178822
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/frame.py,11462,_reduce,56,56,0.008510033,0.13821406
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/internals/managers.py,1502,reduce,56,56,0.000504057,0.122153123
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/internals/blocks.py,400,reduce,56,56,0.000303947,0.11364296500000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/frame.py,11485,blk_func,56,56,0.000315754,0.112345124
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/nanops.py,76,_f,56,56,0.0005112420000000001,0.1120073
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/nanops.py,389,new_func,56,56,0.00024381600000000003,0.11082441100000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/nanops.py,455,newfunc,56,56,0.000491076,0.110580595
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/nanops.py,604,nansum,56,56,0.000419105,0.11008951900000001
~,0,<method 'reduce' of 'numpy.ufunc' objects>,693,693,0.069199932,0.069199932
/opt/modules/Python/3.12.13/lib/python3.12/functools.py,907,wrapper,1,1,6.640000000000001e-06,0.06388258100000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/scanpy/_utils/__init__.py,781,_check_nonnegative_integers_in_mem,1,1,0.063407767,0.063668483
~,0,<method 'sum' of 'numpy.ndarray' objects>,113,113,0.00027120700000000003,0.063407559
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/numpy/core/_methods.py,47,_sum,113,113,8.847000000000001e-05,0.063136352
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/nanops.py,253,_get_values,56,56,0.000322596,0.043252773
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/dtypes/missing.py,101,isna,93,93,0.00013153900000000002,0.039085064
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/dtypes/missing.py,184,_isna,93,93,0.000331588,0.038953525
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/nanops.py,209,_maybe_get_mask,56,56,0.000123229,0.03888361
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/dtypes/missing.py,261,_isna_array,62,62,0.038014008,0.038271882
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/nanops.py,1499,_maybe_null_out,56,56,0.001976551,0.035736297
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/scanpy/preprocessing/_utils.py,33,_get_mean_var,14,14,0.000327285,0.029983678000000003
~,0,<built-in method scipy.sparse._sparsetools.csr_column_index1>,14,14,0.029649738000000002,0.029649738000000002
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/scanpy/preprocessing/_utils.py,47,sparse_mean_variance_axis,14,14,0.029283237,0.029649623000000003
<frozen importlib._bootstrap>,1349,_find_and_load,1,25,0.000138519,0.023165634
<frozen importlib._bootstrap>,1304,_find_and_load_unlocked,1,25,0.000121038,0.023099135
<frozen importlib._bootstrap>,480,_call_with_frames_removed,3,51,3.009e-05,0.021636373
<frozen importlib._bootstrap>,911,_load_unlocked,2,23,7.502000000000001e-05,0.021126549
<frozen importlib._bootstrap_external>,993,exec_module,2,23,5.5739e-05,0.021045050000000003
~,0,<built-in method builtins.exec>,2,23,6.96e-05,0.019705057
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/frame.py,4282,__setitem__,35,35,0.000285336,0.018989355000000003
~,0,<method 'argsort' of 'numpy.ndarray' objects>,35,35,0.015651867,0.015651867
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/numpy/core/fromnumeric.py,53,_wrapfunc,85,85,0.000125959,0.015455993000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/frame.py,4525,_set_item,35,35,0.00010051000000000001,0.015259184
~,0,<built-in method builtins.__import__>,2,4,1.0170000000000001e-05,0.014937826000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/numpy/core/fromnumeric.py,1025,argsort,28,28,7.7629e-05,0.014741209000000002
<frozen importlib._bootstrap_external>,1066,get_code,23,23,0.00019225900000000002,0.012316728
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/statsmodels/stats/__init__.py,1,<module>,1,1,3.6700000000000004e-06,0.01135852
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/frame.py,4492,_set_item_mgr,35,35,0.000338349,0.010663719
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/statsmodels/tools/__init__.py,1,<module>,1,1,8.07e-06,0.010149655
<frozen importlib._bootstrap_external>,1187,get_data,23,23,7.087e-05,0.009976488
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/scipy/sparse/_compressed.py,550,_get_sliceXslice,8,8,3.5489000000000005e-05,0.009953297
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/scipy/sparse/_compressed.py,706,_get_submatrix,8,8,0.000110539,0.009915258000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/frame.py,2557,to_records,5,5,0.00024178600000000002,0.009717110000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/statsmodels/stats/multitest.py,99,multipletests,7,7,0.000681343,0.009682910000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/internals/managers.py,1366,insert,34,34,0.00044478100000000005,0.009214492000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexes/base.py,475,__new__,70,70,0.0016694560000000002,0.008846229
~,0,<built-in method scipy.sparse._sparsetools.get_csr_submatrix>,8,8,0.008732872000000001,0.008732872000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/statsmodels/stats/multitest.py,1,<module>,1,1,2.1700000000000002e-05,0.008340297
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/scanpy/tools/_rank_genes_groups.py,35,_select_top_n,7,7,0.00039351800000000004,0.007908662
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/statsmodels/tools/tools.py,1,<module>,1,1,1.514e-05,0.007873183
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/scanpy/tools/_rank_genes_groups.py,98,__init__,1,1,7.299900000000001e-05,0.007795684000000001
<frozen importlib._bootstrap>,1240,_find_spec,24,24,0.000200366,0.007716784000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexing.py,1033,_getitem_lowerdim,97,97,0.000621246,0.007593483000000001
<frozen importlib._bootstrap_external>,1524,find_spec,24,24,2.1170000000000002e-05,0.007331130000000001
<frozen importlib._bootstrap_external>,1495,_get_spec,24,24,5.4890000000000005e-05,0.007309960000000001
<frozen importlib._bootstrap_external>,1597,find_spec,28,28,0.00026581900000000004,0.007032402
~,0,<built-in method builtins.isinstance>,12746,12768,0.0042352990000000005,0.006820077000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/statsmodels/stats/_knockoff.py,1,<module>,1,1,8.180000000000001e-06,0.006618428
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/construction.py,517,sanitize_array,118,118,0.001249191,0.006529535
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexes/multi.py,3954,insert,34,34,0.000588905,0.006372344
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/frame.py,4073,__getitem__,52,52,0.000212179,0.005905265000000001
~,0,<method 'any' of 'numpy.ndarray' objects>,270,270,0.00038586500000000005,0.005422374000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/frame.py,4168,_getitem_multilevel,6,6,4.2209e-05,0.005053108000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/numpy/core/_methods.py,55,_any,270,270,0.00019887800000000002,0.005036509000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/statsmodels/tools/data.py,1,<module>,1,1,1.496e-05,0.0048044
<frozen importlib._bootstrap_external>,140,_path_stat,99,99,4.193e-05,0.00463192
~,0,<built-in method posix.stat>,99,99,0.00458999,0.00458999
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/frame.py,3994,_ixs,92,92,0.000597534,0.004488802
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/numpy/core/records.py,588,fromarrays,5,5,0.000915229,0.004433485
~,0,<built-in method _io.open_code>,23,23,0.004368935,0.004368935
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexing.py,1094,_getitem_nested_tuple,5,5,3.5809e-05,0.003804112
~,0,<built-in method __new__ of type object at 0x14a1a6b90720>,632,632,0.0037799620000000004,0.0037980220000000003
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/scipy/sparse/_compressed.py,1025,eliminate_zeros,1,1,1.2820000000000001e-05,0.0037939230000000003
~,0,<built-in method scipy.sparse._sparsetools.csr_eliminate_zeros>,1,1,0.0037350240000000004,0.0037350240000000004
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexes/base.py,2320,is_unique,38,38,0.000313747,0.003609685
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/numpy/core/records.py,418,__new__,5,5,7.59e-06,0.003441537
<frozen importlib._bootstrap_external>,150,_path_is_mode_type,43,43,3.8400000000000005e-05,0.0034081380000000002
<frozen importlib._bootstrap_external>,159,_path_isfile,38,38,2.57e-05,0.003399028
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/scipy/sparse/_compressed.py,30,__init__,22,22,0.000359413,0.0033746690000000003
~,0,<method 'read' of '_io.BufferedReader' objects>,23,23,0.003351709,0.003351709
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/scipy/stats/_distn_infrastructure.py,2216,sf,7,7,0.000848359,0.0032726390000000004
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/generic.py,6306,__getattr__,198,198,0.000684199,0.003259529
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/frame.py,698,__init__,17,17,0.000363315,0.003253171
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexes/multi.py,1194,_engine,35,35,0.001945763,0.0032005690000000003
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/statsmodels/iolib/__init__.py,1,<module>,1,1,1.4360000000000001e-05,0.00318826
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/internals/managers.py,727,_slice_take_blocks_ax0,7,7,0.000315808,0.0029682040000000003
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/arrays/categorical.py,371,__init__,4,4,8.7169e-05,0.002864054
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/common.py,97,is_bool_indexer,420,420,0.00057715,0.002858002
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexes/multi.py,3001,get_loc,82,82,0.001433828,0.002835409
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexes/multi.py,326,__new__,46,46,0.00025592700000000003,0.0026161450000000003
~,0,<built-in method builtins.len>,4587,5783,0.00179936,0.002528109
~,0,<built-in method numpy.zeros>,35,35,0.002524344,0.002524344
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/scanpy/_utils/__init__.py,445,sanitize_anndata,1,1,1.465e-05,0.00246129
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/frame.py,5264,_sanitize_column,35,35,0.00019328000000000002,0.002454389
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/anndata/_core/anndata.py,1162,strings_to_categoricals,1,1,0.00018789700000000002,0.0024466400000000004
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexes/base.py,5449,_can_hold_identifiers_and_holds_name,188,188,0.00039854500000000004,0.002397212
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/numpy/lib/function_base.py,5369,insert,78,78,0.001071885,0.00230443
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/dtypes/generic.py,42,_instancecheck,2332,2332,0.000998095,0.002303552
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexing.py,958,_validate_tuple_indexer,96,96,0.000336855,0.002297566
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/dtypes/cast.py,123,maybe_convert_platform,56,56,0.001116959,0.002242425
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/scipy/sparse/_base.py,1512,_process_toarray_args,8,8,1.59e-05,0.002192772
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexes/base.py,5385,__getitem__,186,186,0.0019936190000000003,0.0021870960000000004
~,0,<method '__exit__' of '_io._IOBase' objects>,23,23,0.002178354,0.002178354
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexing.py,1575,_validate_key,253,253,0.000228638,0.0021565010000000003
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexes/multi.py,1339,__contains__,41,41,0.000124148,0.002147004
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexes/range.py,1148,take,56,56,0.0006933540000000001,0.002011192
<frozen importlib._bootstrap_external>,1648,_fill_cache,5,5,2.4560000000000002e-05,0.0018890460000000001
~,0,<built-in method posix.listdir>,5,5,0.0018586560000000002,0.0018586560000000002
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/generic.py,6258,__finalize__,223,223,0.0014251300000000001,0.001849486
~,0,<built-in method numpy.asarray>,776,814,0.000626605,0.0018301300000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexers/utils.py,239,maybe_convert_indices,63,63,0.001128279,0.0018062520000000002
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/generic.py,342,_from_mgr,212,212,0.00039133200000000004,0.0017907280000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexing.py,2668,check_bool_indexer,63,63,0.000149605,0.001732908
<frozen importlib._bootstrap>,1390,_handle_fromlist,12,12,1.6000000000000003e-05,0.00167519
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/algorithms.py,610,factorize,3,3,3.4569e-05,0.001670479
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/scipy/sparse/_base.py,1525,_get_index_dtype,36,36,0.000263359,0.0016297500000000001
~,0,<built-in method builtins.any>,542,542,0.000588851,0.0016172930000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/statsmodels/stats/multitest.py,325,fdrcorrection,7,7,0.000356836,0.0016012090000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/internals/construction.py,237,ndarray_to_mgr,16,16,0.000418016,0.0015830080000000001
<frozen importlib._bootstrap_external>,755,_compile_bytecode,23,23,0.000267907,0.001543062
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/frame.py,663,_constructor_from_mgr,117,117,0.000277509,0.0015024880000000002
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/dtypes/common.py,139,is_object_dtype,296,296,0.000460785,0.001496691
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/internals/managers.py,287,get_dtypes,56,56,0.00020662800000000001,0.001464227
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/generic.py,281,__init__,237,237,0.0012418210000000002,0.001437906
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexes/base.py,650,_simple_new,316,316,0.001045356,0.0014266720000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexes/base.py,7011,insert,10,10,0.000121069,0.001357953
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/dtypes/generic.py,37,_check,2332,2332,0.0008627870000000001,0.0013003770000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/scipy/sparse/_sputils.py,264,get_index_dtype,36,36,0.000919898,0.001261324
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/statsmodels/tools/validation/__init__.py,1,<module>,1,1,7.190000000000001e-06,0.001258774
~,0,<built-in method marshal.loads>,23,23,0.0012585650000000001,0.0012585650000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/dtypes/cast.py,1166,maybe_infer_to_datetimelike,83,83,0.000861896,0.001257209
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/algorithms.py,1452,safe_sort,3,3,5.5729e-05,0.001222414
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/scipy/stats/_continuous_distns.py,436,_sf,7,7,6.120000000000001e-06,0.001218033
~,0,<method 'copy' of 'numpy.ndarray' objects>,151,151,0.001213354,0.001213354
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/scipy/stats/_continuous_distns.py,382,_norm_sf,7,7,6.2088e-05,0.001211913
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/dtypes/common.py,1200,is_bool_dtype,268,268,0.000427436,0.001189133
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/frame.py,682,_constructor_sliced_from_mgr,92,92,0.00019860800000000002,0.001159672
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexes/base.py,675,_with_infer,13,13,0.000126608,0.001152735
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/scipy/stats/_continuous_distns.py,370,_norm_cdf,7,7,0.0011498250000000002,0.0011498250000000002
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexes/multi.py,1086,_set_codes,46,46,0.000196548,0.00108521
~,0,<built-in method numpy.empty>,433,433,0.001078385,0.001078385
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/series.py,5505,isin,1,1,1.6970000000000002e-05,0.001033478
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/dtypes/common.py,538,is_string_dtype,198,198,0.000201017,0.001031845
~,0,<method 'nonzero' of 'numpy.ndarray' objects>,120,120,0.001011544,0.001011544
~,0,<method 'take' of 'numpy.ndarray' objects>,83,83,0.001004901,0.001004901
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/numpy/core/numeric.py,274,full,152,152,0.000654894,0.001003689
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexers/utils.py,419,check_array_indexer,63,63,0.000324154,0.000990542
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexing.py,2801,check_dict_or_set_indexers,217,217,0.00036478600000000003,0.000987763
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/series.py,392,__init__,7,8,0.000126069,0.000985699
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/scipy/sparse/_compressed.py,166,check_format,22,22,0.0005772150000000001,0.000981074
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/numpy/core/fromnumeric.py,2322,any,64,64,0.000221627,0.0009608020000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/generic.py,6323,__setattr__,363,363,0.000798209,0.000955457
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/numpy/core/numeric.py,1393,moveaxis,78,78,0.000315908,0.000954741
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/array_algos/take.py,564,_take_preprocess_indexer_and_fill_value,108,108,0.00014760900000000002,0.0009487330000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexes/multi.py,216,new_meth,1,1,5.590000000000001e-06,0.0009481880000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexes/multi.py,904,_set_levels,46,46,0.000247166,0.00094381
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/dtypes/common.py,1444,_is_dtype_type,317,317,0.000439407,0.0009427080000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexes/multi.py,546,from_tuples,1,1,3.0579e-05,0.0009425980000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/statsmodels/compat/__init__.py,1,<module>,1,1,8.28e-06,0.0009378880000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexes/multi.py,475,from_arrays,1,1,1.213e-05,0.0009072090000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/internals/managers.py,977,fast_xs,56,56,0.000497151,0.0009048960000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/algorithms.py,457,isin,1,2,0.00046260400000000003,0.000887979
~,0,<built-in method builtins.getattr>,3357,3357,0.000813434,0.000871874
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexing.py,1398,_getitem_axis,3,3,2.162e-05,0.00086189
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/internals/blocks.py,276,make_block,56,56,0.000299248,0.000859927
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/arrays/categorical.py,2612,isin,1,1,3.4829e-05,0.0008532990000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/scipy/sparse/_index.py,298,_validate_indices,22,22,0.000420565,0.0008525710000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/numpy/core/fromnumeric.py,71,_wrapreduction,73,73,0.000360768,0.0008463040000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexes/multi.py,1103,<genexpr>,138,138,0.000279448,0.000824582
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/arrays/categorical.py,3089,factorize_from_iterables,1,1,8.26e-06,0.00082414
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/dtypes/common.py,1385,_is_dtype,209,209,0.000184667,0.0008167900000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/arrays/categorical.py,3110,<genexpr>,3,3,5.8800000000000005e-06,0.0008157500000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/arrays/categorical.py,3046,factorize_from_iterable,2,2,1.826e-05,0.0008098700000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/base.py,927,value_counts,1,1,6.570000000000001e-06,0.0008064900000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/internals/managers.py,180,blknos,189,189,0.0006514330000000001,0.00080619
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/algorithms.py,862,value_counts_internal,1,1,3.6079000000000005e-05,0.0007999200000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/dtypes/cast.py,550,maybe_promote,73,73,0.000759054,0.0007971740000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/scanpy/_utils/__init__.py,801,select_groups,1,1,8.171e-05,0.00078925
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexes/base.py,774,_view,175,175,0.000209774,0.0007838840000000001
~,0,<built-in method builtins.max>,112,112,0.000733041,0.0007832300000000001
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/statsmodels/compat/pandas.py,1,<module>,1,1,5.1299000000000005e-05,0.000778101
/home/zsun264/bmi500-venv/lib/python3.12/site-packages/pandas/core/indexes/base.py,3784,get_loc,216,216,0.00041160800000000005,0.0007751020000000001
